喂，你好。你好，就是我送包那个。什么？你现在到哪里了？我现在就跟上面导航走的。啊？我说你上面导航，我跟着上面导航走的是吧？按导航走的，就是这个电话号码，你等下打应该打得通。就这个？对，就这个号码。对，你等下就按这个号码打。我等下打你电话就行了是吧？对。行，行，我到时候给你打个电话。好，拜拜。	1
你好。你好，我闪送专员。您到了是吗？没有，你的预约不是9:50吗？你早点来也行。好的，行，我到了给你打电话。行，行，越早越好。我怕你们赶不来，所以我就写了一个晚一点的时间，早点行。好的，是文件是吗？ 啊？文件。就两张票。	1
2.喂你好，1.先生你好，我是哪个预约的闪送，是您接的单是吧，2.没错，1.好，到时候，你提前给我打个电话，快到的时间，好吧，2.行没问题，提前十分钟，还是十五分钟，1.提前五分钟就行，因为我可能不看手机，你给打电话就行了，2.五分钟可不行，去哪都超时了，1.额，你说什么，2.提前十五分钟，我提前几分钟能到，你要是说五分钟，我到你那超时了，除非你把取件码给我行，1.那没事，你就给我打电话吧，2.好嘞，知道了，1.嗯	0
喂，你闪送是吧？对。你到哪了，我在北西家街山城这里边。我马上就到了，我到物美超市十字路口这里。我在北西家街山城里边。怎么了？ 我说我在北西家街山城里边，你听到吗？稍等一下。这包装怎么这样，这么刺？好了，刚骑摩托车，你怎么了？我说我在北西家街山城里边。我知道，我跟你导航进来，然后家具，到家具城那一块，我再给你打电话好吗？现在这里边，不在西湖心脏，在街山城里边。我可能进来之后，具体门店找不到我，到时候给你打电话，我先进了。 你赶紧的。 	1
喂。你好，你高碑店东区啥也没写，你把短信给我发过来，他这写个高碑店东区，我不知道上哪找你去。知名酒业。都没写，都没有，就写高碑店东区。高碑店东区知名酒业不是写了吗？没写，您给我发短信给我发过来吧。行，行，好的。谢谢您。	1
喂。喂，你们卖猫粮是不是？对，猫粮卖。猫粮开门。	0
喂，你好。你好，我闪送，五分钟左右赶到，请稍等。好，好。再见。	0
2.喂你好，我是你的闪送专员，我是张继涛，喂你好，喂你好，1.你好，能听见吗，2.我是你的闪送专员，张继涛，1.你好，2.你好，1.您说，2.我看是那个烧烤店是吧，我看那地址是，1.首都机场的烧烤店，2.嗯，1.好，不能耽误时间，两点，在五点之前到就行，2.好，待会，我过会去取，1.现在不去，你到下午来取，2.预约的吗，我没看到，1.对，预约的预约的，2.那没事，1.五点送到就行，晚上吃饭，等五点等着饭吃，2.没问题没问题1.你到下午来取，上午我们这没人，2.好好，嗯	1
1.喂你好，2.诶，你好先生，您的闪送，哪个，1.回乡道九号院，只在下面，2.九号院，1.位置定在九号院，2.哎，我就要跟你确定一下九号院还是七号院，九号院是吧，1.我知道你从山上下来，就错了，2.知道了，1.好，2嗯	1
喂，你好。您好。我闪送那个，你是A座还是B座。A座17层。	0
你好。您好，您这什么时候能到？您是在和世界花园哪个位置？您什么能到，到了我给您拿一下。我大概十分钟左右好吧？行，您尽快好吧？好的。行， 再见。 	1
喂。喂，你好，我闪送，我现在到楼下这了，您这个是601就行吗？不用，我下去。您下来？对，您在楼下等着吧，我马上下来。好嘞。	1
男：喂，你好，喂，能听见吗？喂，你好。	0
喂，您好。你好，师傅您到哪了？你是欣和苑是吧？对，我现在在山西这边，快到了。好勒，好勒。好，好，再见，再见。 	1
喂。喂，你好，闪送，我现在到失主，你在哪呢？就在南门。啊？南门。哪个暗门。南门。南门？对。就是朝阳路的北侧？就那个什么。你是电视啥？啊？你是电你是啥？你说清我好找你。电。什么电？电话七。怎么贴？已经发期。樱花季，你说了不完了。	1
这个是你这样开的一个，喂？喂？你到哪了？（00：17太嘈杂听不清）。天文通达才干里头？（00：25太嘈杂听不清）。阳光和仓库。（00：28太嘈杂听不清）对吗？就在天峰村达到才干月里头。（00：30太嘈杂听不清）。定位没错。那好的。	1
喂，您好。喂，你到哪了？我到三层了，因为电梯没开，我跟滚梯走上来的。现在在我看见您了，看见您了。	1
你好。你到了没有？我到了，我正琢磨着进院了。一号楼二单元1301。一号楼？不是。我写的就是一号楼啊。写着2号楼。我是2-1301。行，行，好的。一号楼二单元1301。好的。	1
1.喂你好，2.喂你好，闪送的，混甲是吧，1.对，2.我大概十来分钟到，好吧是哪个烟酒件吗，1.对对，你尽量快点吧，2.好的，行行行，1.他这个送的我标的位置，大概多长时间，2.我看一下位置，送到那个位置，还有点远，我看一下啊，是在哪个那1.一个半小时差不多吧，2.一个半小时差不多，得看堵不堵车，不堵车就没事，1.那没事没事，差个十来分钟没事，2.好，1.哎好，差个十来分钟没事，2.好嘞，待会见，1嗯	1
喂，你好。你好，闪送，现在去取件。现在已经到了吗？没有，我刚接，但我是准备去。好的，谢谢。 没事。	0
喂，你好，先生。你到了吗？15区8号楼康小区是吧？三单元。对，你到了？好，204。	1
喂，你好。喂，您好，我闪送，问一下你的卡王保险广场几楼？麦当劳。啊？麦当劳？麦当劳。好的，我知道了。 	0
你好。你好，我闪送，请问您那个是在客房里边吗？8313。你到这啦？对，我到了。行，我马上回去，是在客房里。行行，我在门口等您一下。好，我给他拿个东西，一会就过来， 好。	1
喂，您好。您好，您这闪送是吧？对。我跟您说一下，送这东西，他得有一个细细的一个轨道，比1米6长，然后你粘着你这车的行吧？ 拿个胶带粘一下。可以，有多长？1米6，他很小，但是说不能卷。我那也太长了，可能沾不了。你跟你那车上粘一下不行吗？反正我怕到时候不好沾，那车子。我看你那车身上挺长的，他1米六。因为我的车是小的，我车不是大的。要不你试试，也不太着急，你别太快了。那可以。那可以中午能到就行。好的。现在才七点，你就到时候八点，你中午能到好几个小时，好，谢谢，好，拜拜！	0
你好，我是闪送的，到了国民一号这了。你从D馆有个叫商务楼入口，从那进来上五层，在通过另外电梯下到三层，我给你备好。从五层再上去，人家保安不让上去，就让您送下来，您送下来行吗？我给你送去。行，好，好。 	1
喂，您好。喂，闪送马上过来取件，大约十来分钟到。你今天直接上楼上就行，20301。好，行。10号楼，10号楼二单位，20301。好。	1
喂。你好，闪送。你好。是半壁店要不先文化产业园。对，你开进来。我看地图上没有地区，只有abc。您走到最里面，然后在C601的旁边有个D101，你看见了？C601旁边。对，有个D101。好拿吗东西？好拿好拿。好，行，我走进去，车不让进等。好好。	0
闪送员：你好，我感动的，我现在已经到客运站这里了。完了您到提货处，您一进他那个客运站那个汽车收费杆，往里走大概50米，左手边有两个大玻璃门，从那条进去，那个叫提货处。闪送员：你叫我去哪里？一进车站提货处。闪送员：提货处是吧？ 对，提货处，您问人家那一下，问一下，他们都知道。闪送员：我知道那个地方，我去过那边。您跟他说沈阳的车，完了，梅冬晨。闪送员：噢，沈阳的车，叫什么？梅冬晨。闪送员：梅冬晨是吧？对，完了一会您帮我交十块钱，然后我再给您。闪送员：行吧，好嘞，你稍等，我现在过去。谢谢。闪送员：没事。	1
2.喂，1.喂你好，2.我是那闪送的，你周..发的单子是吧，1.对，2.我到了，你在五号楼几单元，1.你在一单元，楼下等一下，我给你拿下去，2.好，那你下来吧，我已经到了	1
1.喂，你好，2.喂你好，我是你的闪送专员，我姓王，我大概十多分钟能到，1.能到我寄的那地是吧，就是2.不是，我十多分钟，能到，对对，你记得地方，1.行行行，你尽快吧，2.行行行，马上1.诶，2诶	0
喂，你好，我是你的闪送专员，我现在就过来取件，我按你的导航指定位置过来，我到时再给你打电话。你就到了是吧？没有，我到了再给你打电话好吧？好的。好，再见！ 	1
喂，您好。你好，我是双桥家园的用户，您大约还有多久到？我现在马上出发，我现在刚起来，现在马上出发，估计再十几分钟。行，好勒，到时候您就给我打电话。好。	1
喂。喂，你好，我是闪送，你在哪？我在这大门口。你现在在门口啊？对。好，我马上就出去。你出来一下，我就送到了。好。好的。 	0
2.喂你好，1.喂，师傅你在哪呢，2.我现在那个到戏曲学院门口啦，1.戏曲学院，您2.什么学院，1.音乐学院，您在哪呢，2.嗯，音乐学院，他不是有鼓，一个鼓屋是吧，1.什么呀，什么呀，你在那个门2.是你吗是你吗，我开车，1.嗨	1
1.喂，2.喂你好，1.哎你好，闪送是吧，2.啊，对对对对对对，1.啊我跟您说一下，他送这个机器吧，他有个轨道，一米六长，带到你车上行吧，拿胶带粘一下，2.啊，可以，有多长啊 ，1.一米六，他很小，不能卷，2.他太长了，加不了，1.你放在你车上，粘一下不行吗，2.我怕到时候不好开，1.不好开，你那车身就挺长的啊，一米六，2.因为我的车小着呢，1.要不你试试呢，也不太着急，你别太快了，中午能到就行，2.好嘞好嘞，1.现在才七点，然后八点，中午能到，好几个小时呢，2.好好好，1.谢谢谢谢	0
喂。喂，你好，闪送，您那个是二楼二层那块是吧？还有2211是吗？我现在就在大门口，你到了吗？行，马上到了，东山这边，往那边走你快点，我就大门口。好。我现在是市场大门口等你。行，好嘞。好吧，五金城三个字那里。好嘞，再见。门口。	1
1.喂，2.哎，1.你是从银河边那边过来的吗，2.对呀，我从河边过来的，1.从河边过来，过了买食材的往里走，我就在这街上辅路上呢，2.知道了，1.好嘞好嘞	1
喂，你好，我闪送，你多少号？板材区26号，东区。东区26号？对。好勒。	0
喂，你好。你好，我闪送，您是小区多少号楼？15号楼。几单元几零几？二单元221。二单元221，好勒。好，一会就到，15号楼。	1
喂。女士你好，我是您的闪送专员，很高兴为你服务。你这是一楼大厅里边是吧？对，大厅一楼601，我付了，我还没拿过来，要等一会。 我几分钟就到 。	0
1.喂，2哎，你好闪送，1.你好，2.你好你好，我在哪个宿友门口呢，你那还锁着门呢，1.那个门...有个侧门，旁边还有个们，2.对呀，都锁着们呢，1.上面 有贴一张纸，旁边还有个们，2.我知道，两个门，都锁着呢，1.这边一个锁着一个没锁，2.好	0
1.喂你好，2.喂你好，我闪送，刚才抢单的时候，没注意看，你下面写个冷藏是吧，1.对2.我管有个箱子，没有冷藏，麻烦你取消订单好吧，1.也行，有个箱子也行，一个小时就能到嘛，2.就有一个箱子，没有冷藏，可以吗，可以的，我就过去，1.行没问题，一个小时没问题，2.那好的，1.谢谢	0
喂。喂，你好，闪送，我到了您这一号楼这了，几层？二层，207。好勒，我马上去。 行	0
喂，你好。喂，闪送，然后您具体地址是？我就在南门等您。那行，您稍等，我这边过来。好。	1
喂。喂。你好。你好，我接了你这个快递，但是我在五棵松，那我去可以在20分钟左右。那不行。太慢了是吧？对，我也得着急给病人送饭。我这骑摩托车也快，一会就到了。那不行，你从我这到307多长时间？也得20多分钟，我基本上离这，就因为我在中间了，现在。你确保半个小时能到？差不多，应该没问题。可以，那就可以。您稍等等我一会，马上就到。尽量快点。好勒。	1
1.喂你好，2.喂你好，1.啊你好，2.闪送，1.啊你到哪了，到家门口没有，2.我，到哪啊，1.加加广告门口2.我到佳佳广告这了，1.好，你往里走，2.哎哎	1
2.喂，我那个闪送，你金坛万家哪里啊，1.你进这个..，中间道，你看到桑塔纳502就停了，2.哪个区1.你就直接从大门往里走，中间大道，你看路边有个502，2.哦我知道了，C502是吧，好嘞好嘞，1.就在那停	1
喂，你好。你好，打扰了，那个闪送没发件是吧？高级杯里。行，我过去。好，谢谢您， 您贵姓？我免贵姓吴，我姓吴。好的，一会见。	0
喂，师傅。喂，你好，我那短信，对，我现在到店了。那您就帮我买一下，然后我告诉您取件码，到时候您过来时候把钱转给您。哦，行行行。然后您稍等，我把取件码给您570228。您再说一遍。570288。570288，取件码不错。恩，谢谢。	0
喂。喂，你好，我闪送的，你有个生活用品要送是吧？这个有多大？我看看我百度的箱子能装下吗？没多大。那行。铁锹。铁锹，行，我现在就过去，几个？一个。七个，假的。 假的？不是真的。行，那行，好。 	0
喂。喂，我闪送，你地泵西库房是那块？蔬菜大棚西门你知道吗？蔬菜大棚西门我知道。就在西门斜对面，这排，过街对面这排房子，这就叫地泵，就相当于说从地泵那，地泵你知道吧，从地泵一直往北，走到了西门，这就斜对面的。好。走了。	0
喂，你好，闪送大概还要多久过来？我也就是十分钟左右。确定十分钟能到吗？我已经等了十多分钟了。没事，差不多。确定是吧？你要过不来，我会取消的，着急走。行，我一定能过来。 	0
2.喂你好，1.喂，2.我闪送，我到了您说的军事基地往北一百米，有个银龙农机，1.你在路口等我一下，我给你拿下来2.好的好的，1.好	1
1.哎，2.喂我闪送，我到了山庄水口，1.哪个，2.清蒸四口，1.清蒸司门口，一出门走左手边第一家，2.商店是吧，1.不是商店，...看到了吗2.我现在在清真寺门口呢，往西走一下吧	1
喂，您好，我闪送的，我刚才接你订单了，你是在那一景园顺丰是吧？黄山林校路那个是吗？对，你准备吧，我几分钟就到，我现在往前走着。你我还不知道他们有没有卸车，那件在车上下来才能拿走。得多长时间呢？你稍等我看一下，因为我没在那边，因为那件客户着急，我就下了个闪送，下车拿着就送过去。行，你跟他说一下，准备一下子，我三、两分钟就到了，我现在就到我到精神病医院了已经。我能加你微信吗？ 干什么？加你微信，要不你看什么时候找出来， 这也就没段时间能找出来。我就把单取消，然后把钱直接转给你。不是，我要走了，直接就往市里去了，路过把你把那单带走。行，好，我看一下，稍等。你问一下他们， 赶紧找一下，下雨了外边。 	1
你好。喂，你好，闪送，我记得地址是西营公交站对吧？诶。行，我到了给你打电话。你好，咱这地址我这之前是在一直有快递，是这个地址。现在的你稍微往前走一点，你知道这个是属于政府这块，西营村这块，西营村村委会这。行：我到西营村委会给你打电话，行吧？好嘞，谢谢。	1
喂，你好。你好。你到了没有？马上要因为庄桥了。师傅跟你商量个事。南玉鹏是吧？对，师傅跟你商量个事情。好嘞。不是，我跟你商量个事，你等会能不能拐一下今生，我说你等会拐一下今生市场，然后我给你加点钱，这个市场还有一个有意思甲鱼。我没听明白，一会到了再说好吧，我骑车。好，好。好，好。 	1
1.喂，2.喂.你好，我在北门这边，您过来，送一下，他不让进，这边，1.好，我送过来，送过来好吧，2.我在北门这呢，1.好你稍微等我一下，2.好嘞	1
喂。喂，你好，闪送，给你确认一下地址，是慧忠北里222号楼对吗？对。好的，马上到。好。	1
喂，你好。你好，我刚下了班，你到哪里了？朋友。马上到，一分钟。好在八楼。8号楼是吧？12号楼八楼80	1
你抓不到。喂。你好。师傅，我在10号楼一单元201。十号楼一单元一单元201，行行行。	1
诶，你好您好，我是闪送，我说我看了一眼，您这儿写着首都机场T2号楼负一层对对对，应该是地下二层，地下二层，负一层，对，停车场这一层，六号这个门，就很多不经常都在这儿嘛那我还真是不咋清楚，我去了到那儿去看吧，是那您上面能找着吗？嗯？那上面你能找着吗？那我上去也行，不到下面可以，我上去到二层，就是送机的那一层也行我想想啊，那块儿是，我记着没有那什么，那边应该，那我记得应该是一个，让我想想啊，应该是一个，那块我还真不太熟没事，您就到那个T2航站楼，您也可以到上边，2层，就是大家离岸的那个，就是什么港澳台国际航班出出出港的这个位置，也可以到一楼，就是大家到站的那个位置，就是大家下飞机的这个位置那不是一号吗？我现在人在负一层，我现在推上去就行那行，那我在那儿等你吧，我在哪儿我都能等你您能找着是吧，能找着你就在一层，一层那个门，很多，很多快递都在这个门哦，你说你说，那个，你是在一层还是在负一层啊？负一层，负一层，就上面有停车场这一层你最好别在停车场这一层，停车场的话，我到时候找的特别费劲那我就上去，我到一层，行吧你，你就到一层就行了一层，咱们定几号门，你说六号还是七号八号一层有六号吗?一层没有六号吧一层，反正我就出去吧，您就到了那儿您给我打电话，我就在那外边就行了行，好嘞行吧，那我就往上走，您大概十分钟能过来吗额，差不多，十分钟差不多就到了行，没问题，那我就在上面等您好行，好，就这样，诶诶到时候您就直接，我骑摩托车到那儿，我感觉没事，直接我这么着吧，我到那儿我不，不是我跟你说，他开门那儿我不会去，但，我，我去那个，没开门那儿，我骑摩托我直接上去，停那儿，没问题吧行，就是，不进人的那个门，就是他封住的那个门，对吧，行，我到时候，到时候，您，您给我闪电话，您告诉我几号，我走两步就完了我看啊，现在我关键是不熟呢啊，不行我直接把车扔别的门那儿好，您到时候给我打电话，咱到时候就在一层见，好吧嗯，快到的时候我给您打电话，嗯，行你就往上走行，没问题好，再见好的好的，行，就这样，拜拜	1
1.喂你好，2.喂你好，你那发一闪送是吧，1.对对对，2.园丁十四号楼，1.六单元，对，2.一会就到，1.行行行	0
1.喂，2.喂，我闪送，交易大厅多少号啊，1.是闸蟹区，不是交易大厅，闸蟹区三十一号，2.闸蟹区,好嘞好嘞	0
您好。您好，我是闪送专员小吴，我要确认下您的地址，是花门工艺右警车，对吧？对。行，我马上过去。再见。 	1
2.喂你好，闪送员，1.嗯，2.刚接到您的订单，距您那三公里，大概 就是在那医院门口那吗，1.你就去医院的药房，说去取..的药，...长城的药，1.嗯行，行行行，我到哪给您打电话吧，好嘞，1.嗯，2行，再见	1
1.喂，2.喂闪送的，您的佳林物业紫金在那块啊，1.什么，2.你那地址在哪快啊，我现在到北京通顺新桥这块了，1.对，你一直往里头看，2.诶，好嘞，1.外面的车，看到我在打电话了吗，2.额看见了，在路边是吗，1.对对对，来了	1
喂。喂：你好，我想确认一下你的地址，我小树苗。（在说地址 太小声 听不清 00：06）好，你保持电话畅通，我到了我打电话你。好，你大概多久到？好。	1
喂。你好，我是闪送人，你发闪送了是吧？是。行，行。我给你打个电话，等一下到了。那好吧。	0
男：喂？喂？喂？喂？	0
喂。喂，你好，我是闪送。我问你那地址在哪块啊？你说我家的地址？恩。三区7号楼一单元901。三区没有7号楼。可以问一下保安。901高层。901九层。是哪个那人家园里边7号楼？百度一下，定位，手机定位，问一下保安。我是就是草桥欣园三区，我现在就三区。你问7号楼在哪， 问你旁边的。 你好，问一下7号楼的。	1
喂，你好。我在丰盛生鲜超市这。你到正门，是正门吗？旁边有影视器材，上面写这。没看到影视，就是看着照相复印什么的。我在小区外面，联盟内幕饭店在街上。我看见了。	1
喂，您好。恩。我是您闪送专员，我现在能取件吗？呆会吧。等一会是吧？我在楼下，大概半小时左右上来行吗？好的。拜拜。 	0
2.喂你好，1.哎，师傅，2.哎你好闪送，1.你到三号那取件了是吗，2.哎，我到了s栋，保安都不知道在哪，那，那边，s栋，哪个，2901,2901室，跨步炸串公司，喂，喂，你好，1.啊，是这样，就是那个，你领完了之后，发俩地，到时候一会我再给您加钱，就是说你先送到新中关，在送到五道口，2.哦，你那是两个地是吗，1.哎对，新中关放三袋，然后五道口放三袋，然后到了我再和他们说，应该是一箱零一袋，2.这个你的多付点，1.啊，2喂，1.喂，听见了吗，2.喂，我这信号不太好，1.那先去取吧2.好，我先去取，取完给你打电话，1.好好好，2嗯	1
喂，您好。喂，师傅，你大概多久能到？我马上，我以最快速度往你那去。你现在还没过来是吧？我现在已经往那边走，刚开始、刚走。你要没过来的话，你就别来了， 取个订单，我这等着，你这还没来。马上，也就是十来、十分钟就到了。那你就快点。好的。 	0
喂。师傅你来过我们这里吗？鲜花听。没去过。新恒基地下一层。行。稍微快一点，有点着急，谢谢。好的。 	0
